name,path,xsec
FM4_5.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_5_10_84580_0.root,8.17748E-01
FM4_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_5_11_84581_0.root,4.22415E-02
FM4_6.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_6_10_84582_0.root,1.16128E+00
FM4_6.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_6_11_84583_0.root,4.55303E-02
FM4_7.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_7_10_84584_0.root,1.56843E+00
FM4_7.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_7_11_84585_0.root,4.96418E-02
FM4_8.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_8_10_84586_0.root,2.04047E+00
FM4_8.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM4_8_11_84587_0.root,5.40984E-02
FM5_1.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_1_10_84588_0.root,7.59848E-02
FM5_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_1_11_84589_0.root,3.47288E-02
FM5_1.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_1_12_84590_0.root,3.45269E-02
FM5_2.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_2_10_84591_0.root,2.01739E-01
FM5_2.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_2_11_84592_0.root,3.61854E-02
FM5_2.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_2_12_84593_0.root,3.44320E-02
FM5_3.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_3_10_84594_0.root,4.12278E-01
FM5_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_3_11_84595_0.root,3.81052E-02
FM5_3.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_3_12_84596_0.root,3.43875E-02
FM5_4.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_4_10_84597_0.root,7.04475E-01
FM5_4.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_4_11_84598_0.root,4.09794E-02
FM5_4.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_4_12_84599_0.root,3.43736E-02
FM5_5.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_5_10_84600_0.root,1.07834E+00
FM5_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_5_11_84601_0.root,4.47869E-02
FM5_5.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_5_12_84602_0.root,3.44881E-02
FM5_6.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_6_10_84603_0.root,1.54608E+00
FM5_6.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_6_11_84604_0.root,4.91390E-02
FM5_6.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_6_12_84605_0.root,3.46073E-02
FM5_7.00E-10,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FM5_7_10_84606_0.root,2.09621E+00
